trade_date,FirstTime,return,label
2002-03-21,2002-04-18,-0.040909090909091006,0.0
2002-03-22,2002-04-19,-0.027649769585253448,0.0
2002-03-25,2002-04-22,-0.01834862385321101,0.0
2002-03-26,2002-04-23,-0.014018691588785215,0.0
2002-03-27,2002-04-24,-0.02314814814814825,0.0
2002-03-28,2002-04-25,-0.03686635944700467,0.0
2002-03-29,2002-04-26,-0.009478672985781977,0.0
2002-04-01,2002-04-29,-0.014150943396226578,0.0
2002-04-02,2002-04-25,-0.009478672985781977,-1.0
2002-04-03,2002-04-24,-0.03240740740740755,-1.0
2002-04-04,2002-04-24,-0.05963302752293598,-1.0
2002-04-05,2002-04-18,-0.05963302752293598,-1.0
2002-04-08,2002-04-24,-0.05963302752293598,-1.0
2002-04-09,2002-04-24,-0.05092592592592604,-1.0
2002-04-10,2002-04-25,-0.055299539170507006,-1.0
2002-04-11,2002-04-25,-0.03755868544600938,-1.0
2002-04-12,2002-04-25,-0.04205607476635531,-1.0
2002-04-15,2002-04-25,-0.03755868544600938,-1.0
2002-04-16,2002-04-25,-0.03755868544600938,-1.0
2002-04-17,2002-04-25,-0.03301886792452846,-1.0
2002-04-18,2002-04-25,-0.028436018957346043,-1.0
2002-04-19,2002-04-25,-0.032710280373831946,-1.0
2002-04-22,2002-04-25,-0.009478672985781977,-1.0
2002-04-23,2002-05-14,0.004739336492891155,1.0
2002-04-24,2002-04-30,-0.019138755980861233,-1.0
2002-04-25,2002-05-15,0.0,0.0
2002-04-26,2002-05-14,-0.009661835748792313,-1.0
2002-04-29,2002-05-13,-0.03349282296650713,-1.0
2002-04-30,2002-05-13,-0.047169811320754707,-1.0
2002-05-08,2002-05-13,-0.04265402843601884,-1.0
2002-05-09,2002-05-14,-0.06161137440758291,-1.0
2002-05-10,2002-05-15,-0.04807692307692313,-1.0
2002-05-13,2002-05-16,-0.0585365853658536,-1.0
2002-05-14,2002-05-24,-0.024752475247524774,-1.0
2002-05-15,2002-05-21,-0.005050505050505083,-1.0
2002-05-16,2002-05-28,-0.010362694300518172,-1.0
2002-05-17,2002-05-21,-0.0357142857142857,-1.0
2002-05-20,2002-05-28,-0.015625,-1.0
2002-05-21,2002-05-29,-0.055837563451776595,-1.0
2002-05-22,2002-05-29,-0.04123711340206182,-1.0
2002-05-23,2002-06-03,-0.05699481865284972,-1.0
2002-05-24,2002-06-03,-0.04712041884816742,-1.0
2002-05-27,2002-06-03,-0.042105263157894646,-1.0
2002-05-28,2002-06-07,-0.01058201058201047,-1.0
2002-05-29,2002-06-21,0.016129032258064502,1.0
2002-05-30,2002-06-06,0.010695187165775222,1.0
2002-05-31,2002-06-04,0.027027027027026973,1.0
2002-06-03,2002-06-21,0.07692307692307687,1.0
2002-06-04,2002-06-06,0.048128342245989275,1.0
2002-06-05,2002-06-21,0.07103825136612008,1.0
2002-06-06,2002-06-24,0.03703703703703698,1.0
2002-06-07,2002-06-24,0.03157894736842115,1.0
2002-06-10,2002-06-24,0.03157894736842115,1.0
2002-06-11,2002-06-21,0.03157894736842115,1.0
2002-06-12,2002-06-21,0.03703703703703698,1.0
2002-06-13,2002-06-21,0.053763440860215006,1.0
2002-06-14,2002-06-21,0.059459459459459296,1.0
2002-06-17,2002-06-21,0.16756756756756763,1.0
2002-06-18,2002-06-21,0.14285714285714302,1.0
2002-06-19,2002-06-21,0.15508021390374327,1.0
2002-06-20,2002-06-24,0.14285714285714302,1.0
2002-06-21,2002-07-22,0.1071428571428572,0.0
2002-06-24,2002-07-23,0.06018518518518512,0.0
2002-06-25,2002-07-24,0.026905829596412634,0.0
2002-06-26,2002-07-25,0.040909090909090784,0.0
2002-06-27,2002-07-26,0.0181818181818183,0.0
2002-07-01,2002-07-29,0.008968609865470878,0.0
2002-07-02,2002-07-10,0.0,0.0
2002-07-03,2002-07-31,-0.01754385964912264,0.0
2002-07-04,2002-08-01,-0.017857142857142905,0.0
2002-07-05,2002-08-02,-0.017857142857142905,0.0
2002-07-08,2002-08-05,-0.008928571428571397,0.0
2002-07-09,2002-07-19,0.008968609865470878,1.0
2002-07-10,2002-07-19,0.032258064516129226,1.0
2002-07-11,2002-07-19,0.04166666666666652,1.0
2002-07-12,2002-08-09,0.023041474654378113,0.0
2002-07-15,2002-08-12,0.009009009009008917,0.0
2002-07-16,2002-08-13,0.0045045045045044585,0.0
2002-07-17,2002-08-14,-0.018018018018018056,0.0
2002-07-18,2002-07-26,-0.022421524663677084,-1.0
2002-07-19,2002-08-16,-0.048034934497816484,0.0
2002-07-22,2002-08-19,-0.0267857142857143,0.0
2002-07-23,2002-08-13,-0.03111111111111109,-1.0
2002-07-24,2002-08-20,-0.03539823008849541,-1.0
2002-07-25,2002-08-20,-0.0267857142857143,-1.0
2002-07-26,2002-08-20,-0.00909090909090915,-1.0
2002-07-29,2002-08-13,-0.018018018018018056,-1.0
2002-07-30,2002-08-13,-0.03539823008849541,-1.0
2002-07-31,2002-08-20,-0.013333333333333197,-1.0
2002-08-01,2002-08-13,0.044642857142856984,1.0
2002-08-02,2002-08-20,0.040000000000000036,1.0
2002-08-05,2002-08-20,0.054054054054053946,1.0
2002-08-06,2002-08-13,0.049327354260089606,1.0
2002-08-07,2002-08-13,0.044642857142856984,1.0
2002-08-08,2002-08-13,0.040000000000000036,1.0
2002-08-09,2002-08-20,0.044642857142856984,1.0
2002-08-12,2002-08-20,0.049327354260089606,1.0
2002-08-13,2002-08-20,0.07339449541284382,1.0
2002-08-14,2002-08-20,0.07339449541284382,1.0
2002-08-15,2002-08-20,0.07339449541284382,1.0
2002-08-16,2002-08-20,0.07339449541284382,1.0
2002-08-19,2002-08-23,0.12612612612612595,1.0
2002-08-20,2002-08-23,0.06837606837606836,1.0
2002-08-21,2002-09-03,0.07172995780590719,1.0
2002-08-22,2002-09-09,0.05833333333333335,1.0
2002-08-23,2002-09-09,0.016000000000000014,1.0
2002-08-26,2002-09-16,-0.02409638554216864,-1.0
2002-08-27,2002-09-16,-0.028455284552845517,-1.0
2002-08-28,2002-09-16,-0.028455284552845517,-1.0
2002-08-29,2002-09-03,-0.020491803278688492,-1.0
2002-08-30,2002-09-03,-0.049180327868852514,-1.0
2002-09-02,2002-09-06,-0.049180327868852514,-1.0
2002-09-03,2002-09-09,-0.08661417322834652,-1.0
2002-09-04,2002-09-16,-0.07569721115537842,-1.0
2002-09-05,2002-09-16,-0.056910569105691144,-1.0
2002-09-06,2002-10-08,-0.04526748971193428,-1.0
2002-09-09,2002-09-16,-0.029288702928870425,-1.0
2002-09-10,2002-09-16,-0.03734439834024905,-1.0
2002-09-11,2002-09-16,-0.03734439834024905,-1.0
2002-09-12,2002-09-16,-0.06639004149377603,-1.0
2002-09-13,2002-10-09,-0.06639004149377603,-1.0
2002-09-16,2002-10-09,-0.030172413793103425,-1.0
2002-09-17,2002-10-09,-0.03433476394849788,-1.0
2002-09-18,2002-10-08,-0.03896103896103886,-1.0
2002-09-19,2002-10-09,-0.05932203389830493,-1.0
2002-09-23,2002-10-09,-0.04310344827586188,-1.0
2002-09-24,2002-10-08,-0.04310344827586188,-1.0
2002-09-25,2002-10-08,-0.047210300429184504,-1.0
2002-09-26,2002-10-09,-0.047210300429184504,-1.0
2002-09-27,2002-10-10,-0.07327586206896552,-1.0
2002-10-08,2002-10-11,-0.06222222222222229,-1.0
2002-10-09,2002-11-06,-0.04054054054054068,0.0
2002-10-10,2002-10-22,0.009302325581395321,1.0
2002-10-11,2002-10-22,0.028436018957346043,1.0
2002-10-14,2002-10-16,0.028436018957346043,1.0
2002-10-15,2002-11-07,0.0,0.0
2002-10-16,2002-10-22,0.009389671361502261,1.0
2002-10-17,2002-11-07,0.033653846153846034,1.0
2002-10-18,2002-11-07,0.03301886792452824,1.0
2002-10-21,2002-10-28,0.028169014084507005,1.0
2002-10-22,2002-11-19,0.009216589861751112,0.0
2002-10-23,2002-11-05,0.018604651162790642,1.0
2002-10-24,2002-11-05,0.03301886792452824,1.0
2002-10-25,2002-11-04,0.03791469194312791,1.0
2002-10-28,2002-11-05,0.06763285024154597,1.0
2002-10-29,2002-11-05,0.05238095238095242,1.0
2002-10-30,2002-11-04,0.05741626794258381,1.0
2002-10-31,2002-11-05,0.0,0.0
2002-11-01,2002-11-20,-0.004761904761904856,-1.0
2002-11-04,2002-11-11,-0.027906976744186074,-1.0
2002-11-05,2002-11-11,-0.041095890410958846,-1.0
2002-11-06,2002-11-11,-0.06849315068493145,-1.0
2002-11-07,2002-11-20,-0.07692307692307687,-1.0
2002-11-08,2002-11-21,-0.051162790697674376,-1.0
2002-11-11,2002-11-20,-0.023923444976076458,-1.0
2002-11-12,2002-11-20,-0.06572769953051638,-1.0
2002-11-13,2002-11-21,-0.061320754716981174,-1.0
2002-11-14,2002-11-21,-0.04784688995215303,-1.0
2002-11-15,2002-11-21,-0.05238095238095242,-1.0
2002-11-18,2002-11-21,-0.04784688995215303,-1.0
2002-11-19,2002-11-26,-0.06666666666666676,-1.0
2002-11-20,2002-12-18,-0.014705882352941346,0.0
2002-11-21,2002-12-19,0.010050251256281229,0.0
2002-11-22,2002-12-20,-0.025000000000000022,0.0
2002-11-25,2002-11-28,-0.03500000000000003,-1.0
2002-11-26,2002-11-28,-0.005102040816326481,-1.0
2002-11-27,2002-12-12,-0.005102040816326481,-1.0
2002-11-28,2002-12-10,-0.02487562189054715,-1.0
2002-11-29,2002-12-26,-0.06930693069306937,-1.0
2002-12-02,2002-12-26,-0.045685279187817285,-1.0
2002-12-03,2002-12-26,-0.055276381909547756,-1.0
2002-12-04,2002-12-26,-0.055276381909547756,-1.0
2002-12-05,2002-12-26,-0.045685279187817285,-1.0
2002-12-06,2002-12-26,-0.045685279187817285,-1.0
2002-12-09,2002-12-26,-0.045685279187817285,-1.0
2002-12-10,2002-12-26,-0.03589743589743588,-1.0
2002-12-11,2002-12-27,-0.030927835051546393,-1.0
2002-12-12,2002-12-26,-0.025906735751295318,-1.0
2002-12-13,2002-12-26,-0.030927835051546393,-1.0
2002-12-16,2002-12-26,-0.03589743589743588,-1.0
2002-12-17,2002-12-26,-0.03589743589743588,-1.0
2002-12-18,2002-12-26,-0.03589743589743588,-1.0
2002-12-19,2002-12-26,-0.03589743589743588,-1.0
2002-12-20,2002-12-26,-0.04081632653061229,-1.0
2002-12-23,2002-12-26,-0.045685279187817285,-1.0
2002-12-24,2002-12-26,-0.05128205128205121,-1.0
2002-12-25,2002-12-31,-0.02577319587628868,-1.0
2002-12-26,2002-12-30,0.02659574468085113,1.0
2002-12-27,2003-01-02,-0.021621621621621623,-1.0
2002-12-30,2003-01-02,-0.042328042328042215,-1.0
2002-12-31,2003-01-14,0.0362694300518136,1.0
2003-01-02,2003-01-14,0.1049723756906078,1.0
2003-01-09,2003-01-14,0.09890109890109877,1.0
2003-01-10,2003-01-14,0.06382978723404253,1.0
2003-01-13,2003-02-19,0.0934065934065933,0.0
2003-01-14,2003-02-20,0.004999999999999893,0.0
2003-01-15,2003-02-21,0.0,0.0
2003-01-16,2003-02-24,-0.00512820512820511,0.0
2003-01-17,2003-02-25,-0.055276381909547756,0.0
2003-01-20,2003-02-26,-0.030927835051546393,0.0
2003-01-21,2003-01-29,-0.005291005291005346,-1.0
2003-01-22,2003-01-28,-0.005291005291005346,-1.0
2003-01-23,2003-03-03,0.0053475935828875,0.0
2003-01-24,2003-03-04,-0.025906735751295318,0.0
2003-01-27,2003-02-21,-0.045685279187817285,-1.0
2003-01-28,2003-02-21,-0.055276381909547756,-1.0
2003-01-29,2003-03-07,-0.06467661691542281,0.0
2003-02-10,2003-02-21,-0.030456852791878153,-1.0
2003-02-11,2003-02-21,-0.04020100502512569,-1.0
2003-02-12,2003-02-21,-0.02985074626865658,-1.0
2003-02-13,2003-02-21,-0.02020202020202022,-1.0
2003-02-14,2003-03-14,-0.005050505050505083,0.0
2003-02-17,2003-03-17,0.01025641025641022,0.0
2003-02-18,2003-02-21,-0.010309278350515427,-1.0
2003-02-19,2003-03-19,-0.030612244897959218,0.0
2003-02-20,2003-03-04,-0.015463917525773252,-1.0
2003-02-21,2003-02-27,0.015957446808510634,1.0
2003-02-24,2003-03-19,0.06382978723404253,1.0
2003-02-25,2003-03-19,0.04712041884816753,1.0
2003-02-26,2003-03-21,0.04712041884816753,1.0
2003-02-27,2003-03-19,0.025641025641025772,1.0
2003-02-28,2003-03-21,0.04166666666666674,1.0
2003-03-03,2003-03-10,0.030927835051546504,1.0
2003-03-04,2003-03-21,0.015228426395939021,1.0
2003-03-05,2003-03-19,0.025641025641025772,1.0
2003-03-06,2003-03-19,0.04166666666666674,1.0
2003-03-07,2003-03-19,0.04166666666666674,1.0
2003-03-10,2003-03-19,0.05263157894736836,1.0
2003-03-11,2003-03-19,0.05263157894736836,1.0
2003-03-12,2003-03-19,0.04712041884816753,1.0
2003-03-13,2003-03-19,0.0736842105263158,1.0
2003-03-14,2003-03-19,0.0680628272251309,1.0
2003-03-17,2003-03-19,0.0680628272251309,1.0
2003-03-18,2003-03-27,0.09793814432989678,1.0
2003-03-19,2003-03-27,0.06499999999999995,1.0
2003-03-20,2003-03-27,0.06499999999999995,1.0
2003-03-21,2003-03-27,0.04411764705882337,1.0
2003-03-24,2003-03-27,0.04411764705882337,1.0
2003-03-25,2003-03-27,0.054455445544554504,1.0
2003-03-26,2003-04-07,0.043902439024390505,1.0
2003-03-27,2003-04-09,0.04225352112676073,1.0
2003-03-28,2003-04-09,0.03738317757009346,1.0
2003-03-31,2003-04-09,0.04587155963302725,1.0
2003-04-01,2003-04-03,0.04587155963302725,1.0
2003-04-02,2003-04-07,0.041095890410958846,1.0
2003-04-03,2003-04-10,0.0747663551401867,1.0
2003-04-04,2003-04-11,0.05454545454545445,1.0
2003-04-07,2003-04-11,0.04504504504504481,1.0
2003-04-08,2003-04-14,0.09009009009009006,1.0
2003-04-09,2003-04-14,0.06140350877192979,1.0
2003-04-10,2003-04-14,0.052173913043478404,1.0
2003-04-11,2003-04-21,0.030172413793103647,1.0
2003-04-14,2003-04-21,-0.012396694214875992,-1.0
2003-04-15,2003-04-18,-0.02880658436214001,-1.0
2003-04-16,2003-04-18,-0.0634920634920636,-1.0
2003-04-17,2003-04-24,-0.10843373493975905,-1.0
2003-04-18,2003-04-24,-0.07112970711297073,-1.0
2003-04-21,2003-04-24,-0.05932203389830493,-1.0
2003-04-22,2003-04-24,-0.06329113924050633,-1.0
2003-04-23,2003-04-28,0.04721030042918439,1.0
2003-04-24,2003-05-12,0.2072072072072071,1.0
2003-04-28,2003-06-05,0.05737704918032782,0.0
2003-04-30,2003-06-06,0.003968253968253954,0.0
2003-05-12,2003-06-09,-0.05597014925373145,0.0
2003-05-13,2003-06-10,-0.003937007874015852,0.0
2003-05-14,2003-06-11,-0.05747126436781602,0.0
2003-05-15,2003-06-09,-0.06463878326996197,-1.0
2003-05-16,2003-06-13,-0.06818181818181823,0.0
2003-05-19,2003-06-16,-0.050193050193050204,0.0
2003-05-20,2003-06-17,-0.023809523809523836,0.0
2003-05-21,2003-06-09,-0.03149606299212604,-1.0
2003-05-22,2003-06-09,-0.07518796992481214,-1.0
2003-05-23,2003-06-06,-0.07518796992481214,-1.0
2003-05-26,2003-06-06,-0.08550185873605942,-1.0
2003-05-27,2003-06-09,-0.09225092250922506,-1.0
2003-05-28,2003-06-09,-0.041825095057034134,-1.0
2003-05-29,2003-06-09,-0.04214559386973171,-1.0
2003-05-30,2003-06-09,-0.06870229007633588,-1.0
2003-06-02,2003-06-17,-0.07224334600760451,-1.0
2003-06-03,2003-06-09,-0.07003891050583644,-1.0
2003-06-04,2003-06-16,-0.08429118773946354,-1.0
2003-06-05,2003-06-17,-0.0736434108527132,-1.0
2003-06-06,2003-06-23,-0.05533596837944654,-1.0
2003-06-09,2003-06-23,-0.04471544715447151,-1.0
2003-06-10,2003-06-17,-0.04471544715447151,-1.0
2003-06-11,2003-06-20,-0.07539682539682535,-1.0
2003-06-12,2003-06-20,-0.06425702811244982,-1.0
2003-06-13,2003-06-24,-0.07200000000000006,-1.0
2003-06-16,2003-07-14,-0.049180327868852514,0.0
2003-06-17,2003-06-25,-0.046025104602510636,-1.0
2003-06-18,2003-06-24,-0.008333333333333304,-1.0
2003-06-19,2003-07-17,-0.020576131687242927,0.0
2003-06-20,2003-07-17,0.012765957446808418,1.0
2003-06-23,2003-07-17,-0.02145922746781126,-1.0
2003-06-24,2003-07-02,-0.017241379310344862,-1.0
2003-06-25,2003-07-16,0.03508771929824572,1.0
2003-06-26,2003-07-02,0.021645021645021467,1.0
2003-06-27,2003-07-02,0.04366812227074246,1.0
2003-06-30,2003-07-17,0.039130434782608914,1.0
2003-07-01,2003-07-09,0.030172413793103647,1.0
2003-07-02,2003-07-09,0.01680672268907557,1.0
2003-07-03,2003-07-16,0.021097046413502074,1.0
2003-07-04,2003-07-16,0.04761904761904767,1.0
2003-07-07,2003-07-17,0.052173913043478404,1.0
2003-07-08,2003-07-10,0.03862660944205998,1.0
2003-07-09,2003-07-22,0.01754385964912286,1.0
2003-07-10,2003-07-22,-0.0423728813559322,-1.0
2003-07-11,2003-07-22,-0.04641350210970474,-1.0
2003-07-14,2003-07-22,-0.0423728813559322,-1.0
2003-07-15,2003-07-22,-0.04641350210970474,-1.0
2003-07-16,2003-07-21,-0.05439330543933063,-1.0
2003-07-17,2003-07-22,-0.06611570247933896,-1.0
2003-07-18,2003-07-25,-0.05531914893617018,-1.0
2003-07-21,2003-08-15,-0.05603448275862066,-1.0
2003-07-22,2003-07-28,-0.03539823008849541,-1.0
2003-07-23,2003-07-31,-0.013157894736842035,-1.0
2003-07-24,2003-08-20,-0.008810572687224627,-1.0
2003-07-25,2003-08-04,0.013513513513513375,1.0
2003-07-28,2003-08-21,-0.0091324200913242,-1.0
2003-07-29,2003-08-04,-0.02714932126696834,-1.0
2003-07-30,2003-08-04,-0.0182648401826484,-1.0
2003-07-31,2003-08-20,-0.013761467889908396,-1.0
2003-08-01,2003-08-14,-0.02714932126696834,-1.0
2003-08-04,2003-08-15,-0.053333333333333344,-1.0
2003-08-05,2003-08-21,-0.049107142857143016,-1.0
2003-08-06,2003-08-15,-0.040909090909091006,-1.0
2003-08-07,2003-08-22,-0.053811659192825156,-1.0
2003-08-08,2003-08-21,-0.03211009174311941,-1.0
2003-08-11,2003-08-15,-0.040909090909091006,-1.0
2003-08-12,2003-08-21,-0.06756756756756777,-1.0
2003-08-13,2003-08-22,-0.0547945205479452,-1.0
2003-08-14,2003-08-22,-0.04608294930875578,-1.0
2003-08-15,2003-08-22,-0.037209302325581395,-1.0
2003-08-18,2003-08-22,-0.032710280373831946,-1.0
2003-08-19,2003-08-22,-0.032710280373831946,-1.0
2003-08-20,2003-08-25,-0.04694835680751175,-1.0
2003-08-21,2003-08-28,-0.05213270142180093,-1.0
2003-08-22,2003-09-01,-0.01449275362318836,-1.0
2003-08-25,2003-09-08,0.019704433497536922,1.0
2003-08-26,2003-09-01,0.014705882352941124,1.0
2003-08-27,2003-08-29,-0.01970443349753681,-1.0
2003-08-28,2003-09-08,-0.015000000000000013,-1.0
2003-08-29,2003-09-05,-0.03431372549019607,-1.0
2003-09-01,2003-09-15,-0.048309178743961345,-1.0
2003-09-02,2003-09-08,-0.029556650246305383,-1.0
2003-09-03,2003-09-08,-0.05882352941176472,-1.0
2003-09-04,2003-09-15,-0.054187192118226535,-1.0
2003-09-05,2003-09-16,-0.035175879396984966,-1.0
2003-09-08,2003-09-16,-0.025380710659898553,-1.0
2003-09-09,2003-09-15,-0.040609137055837574,-1.0
2003-09-10,2003-09-15,-0.05025125628140703,-1.0
2003-09-11,2003-09-16,-0.05025125628140703,-1.0
2003-09-12,2003-09-23,-0.030456852791878153,-1.0
2003-09-15,2003-09-23,-0.00520833333333337,-1.0
2003-09-16,2003-09-19,0.042328042328042326,1.0
2003-09-17,2003-09-19,0.05913978494623651,1.0
2003-09-18,2003-09-23,0.05913978494623651,1.0
2003-09-19,2003-09-23,0.03141361256544495,1.0
2003-09-22,2003-09-29,-0.005319148936170137,-1.0
2003-09-23,2003-09-29,-0.050761421319796884,-1.0
2003-09-24,2003-09-29,-0.050761421319796884,-1.0
2003-09-25,2003-10-15,-0.06666666666666665,-1.0
2003-09-26,2003-10-21,-0.061855670103092675,-1.0
2003-09-29,2003-10-21,-0.0267379679144385,-1.0
2003-09-30,2003-10-21,-0.058510638297872286,-1.0
2003-10-08,2003-10-21,-0.053475935828877,-1.0
2003-10-09,2003-10-15,-0.053475935828877,-1.0
2003-10-10,2003-10-15,-0.0732984293193717,-1.0
2003-10-13,2003-10-21,-0.0732984293193717,-1.0
2003-10-14,2003-10-29,-0.021390374331550777,-1.0
2003-10-15,2003-10-29,0.03296703296703285,1.0
2003-10-16,2003-11-04,0.03867403314917128,1.0
2003-10-17,2003-10-29,0.021739130434782483,1.0
2003-10-20,2003-10-22,0.03867403314917128,1.0
2003-10-21,2003-11-04,0.062146892655367214,1.0
2003-10-22,2003-11-04,0.027322404371584508,1.0
2003-10-23,2003-10-29,0.05494505494505497,1.0
2003-10-24,2003-10-29,0.07262569832402233,1.0
2003-10-27,2003-10-29,0.0847457627118644,1.0
2003-10-28,2003-11-12,0.0,0.0
2003-10-29,2003-11-12,-0.037234042553191404,-1.0
2003-10-30,2003-11-12,-0.06486486486486487,-1.0
2003-10-31,2003-11-12,-0.06486486486486487,-1.0
2003-11-03,2003-11-07,-0.07486631016042788,-1.0
2003-11-04,2003-11-07,-0.09895833333333326,-1.0
2003-11-05,2003-11-12,-0.09424083769633507,-1.0
2003-11-06,2003-11-13,-0.06486486486486487,-1.0
2003-11-07,2003-11-12,-0.04419889502762431,-1.0
2003-11-10,2003-11-12,-0.060109289617486406,-1.0
2003-11-11,2003-11-24,-0.016574585635359185,-1.0
2003-11-12,2003-11-24,0.07514450867052025,1.0
2003-11-13,2003-11-24,0.08139534883720945,1.0
2003-11-14,2003-11-24,0.06896551724137945,1.0
2003-11-17,2003-11-20,0.08139534883720945,1.0
2003-11-18,2003-11-24,0.10059171597633143,1.0
2003-11-19,2003-11-24,0.08139534883720945,1.0
2003-11-20,2003-11-24,0.04494382022471921,1.0
2003-11-21,2003-12-11,0.10227272727272729,1.0
2003-11-24,2003-12-11,0.043010752688172005,1.0
2003-11-25,2003-12-11,0.06914893617021267,1.0
2003-11-26,2003-12-04,0.07486631016042766,1.0
2003-11-27,2003-12-04,0.0983606557377048,1.0
2003-11-28,2003-12-22,0.09239130434782594,1.0
2003-12-01,2003-12-11,0.05235602094240832,1.0
2003-12-02,2003-12-11,0.06914893617021267,1.0
2003-12-03,2003-12-23,0.06349206349206349,1.0
2003-12-04,2003-12-22,0.05154639175257736,1.0
2003-12-05,2003-12-11,0.05699481865284972,1.0
2003-12-08,2003-12-11,0.08421052631578951,1.0
2003-12-09,2003-12-23,0.08994708994709,1.0
2003-12-10,2004-01-05,0.05641025641025643,1.0
2003-12-11,2004-01-05,0.024875621890547484,1.0
2003-12-15,2003-12-24,0.024875621890547484,1.0
2003-12-16,2003-12-23,0.05050505050505061,1.0
2003-12-17,2003-12-23,0.10152284263959399,1.0
2003-12-18,2003-12-23,0.10152284263959399,1.0
2003-12-19,2004-01-05,0.10152284263959399,1.0
2003-12-22,2004-01-05,0.06372549019607843,1.0
2003-12-23,2004-01-06,0.05339805825242716,1.0
2003-12-24,2004-01-05,0.043269230769230616,1.0
2003-12-25,2004-01-05,0.05853658536585371,1.0
2003-12-26,2004-01-05,0.05339805825242716,1.0
2003-12-29,2004-01-05,0.06896551724137945,1.0
2003-12-30,2004-01-05,0.048309178743961345,1.0
2003-12-31,2004-01-05,0.08212560386473444,1.0
2004-01-02,2004-01-07,0.10144927536231885,1.0
2004-01-05,2004-02-04,0.032258064516129226,1.0
2004-01-06,2004-02-05,-0.008928571428571397,-1.0
2004-01-07,2004-01-30,-0.02631578947368407,-1.0
2004-01-08,2004-02-05,0.02183406113537112,1.0
2004-01-09,2004-01-14,0.04424778761061954,1.0
2004-01-12,2004-01-30,0.004255319148936065,1.0
2004-01-13,2004-02-04,0.021645021645021467,1.0
2004-01-14,2004-02-04,0.05357142857142838,1.0
2004-01-15,2004-02-04,0.0758928571428572,1.0
2004-01-16,2004-02-09,0.07111111111111112,1.0
2004-01-29,2004-02-03,0.0565217391304349,1.0
2004-01-30,2004-02-09,0.09459459459459452,1.0
2004-02-02,2004-02-23,0.004347826086956719,1.0
2004-02-03,2004-02-19,-0.012820512820512775,-1.0
2004-02-04,2004-02-11,-0.021186440677966045,-1.0
2004-02-05,2004-02-11,-0.06224066390041505,-1.0
2004-02-06,2004-02-11,-0.06224066390041505,-1.0
2004-02-09,2004-02-19,-0.08641975308641969,-1.0
2004-02-10,2004-02-24,-0.05932203389830493,-1.0
2004-02-11,2004-02-24,-0.03896103896103886,-1.0
2004-02-12,2004-02-24,-0.048458149779735615,-1.0
2004-02-13,2004-02-23,-0.048458149779735615,-1.0
2004-02-16,2004-02-23,-0.08085106382978724,-1.0
2004-02-17,2004-02-24,-0.06896551724137923,-1.0
2004-02-18,2004-02-24,-0.06493506493506485,-1.0
2004-02-19,2004-02-24,-0.044247787610619316,-1.0
2004-02-20,2004-02-25,-0.08695652173913038,-1.0
2004-02-23,2004-03-08,-0.08108108108108114,-1.0
2004-02-24,2004-03-15,-0.05555555555555558,-1.0
2004-02-25,2004-03-22,-0.02857142857142858,-1.0
2004-02-26,2004-03-22,0.0,0.0
2004-02-27,2004-03-17,-0.009345794392523366,-1.0
2004-03-01,2004-03-08,0.028301886792452935,1.0
2004-03-02,2004-03-17,0.013953488372093092,1.0
2004-03-03,2004-03-08,0.028301886792452935,1.0
2004-03-04,2004-03-15,0.028037383177570208,1.0
2004-03-05,2004-03-10,0.042654028436019065,1.0
2004-03-08,2004-03-10,0.09313725490196068,1.0
2004-03-09,2004-03-22,0.09313725490196068,1.0
2004-03-10,2004-03-22,0.05188679245283012,1.0
2004-03-11,2004-03-15,0.05188679245283012,1.0
2004-03-12,2004-04-09,0.02392344497607679,1.0
2004-03-15,2004-04-09,-0.041284403669724856,-1.0
2004-03-16,2004-04-08,-0.041284403669724856,-1.0
2004-03-17,2004-04-13,-0.050000000000000155,-1.0
2004-03-18,2004-04-09,-0.027906976744186074,-1.0
2004-03-19,2004-03-31,-0.03686635944700467,-1.0
2004-03-22,2004-04-08,-0.06278026905829603,-1.0
2004-03-23,2004-04-09,-0.05429864253393668,-1.0
2004-03-24,2004-04-08,-0.03686635944700467,-1.0
2004-03-25,2004-04-08,-0.045662100456621,-1.0
2004-03-26,2004-04-08,-0.05045871559633042,-1.0
2004-03-29,2004-04-13,-0.04608294930875578,-1.0
2004-03-31,2004-04-08,-0.032710280373831946,-1.0
2004-04-01,2004-04-08,-0.0547945205479452,-1.0
2004-04-02,2004-04-08,-0.0547945205479452,-1.0
2004-04-05,2004-04-08,-0.08144796380090502,-1.0
2004-04-06,2004-04-09,-0.07727272727272738,-1.0
2004-04-07,2004-04-14,-0.07407407407407418,-1.0
2004-04-08,2004-04-21,-0.04784688995215303,-1.0
2004-04-09,2004-04-15,-0.04347826086956519,-1.0
2004-04-12,2004-04-23,-0.0628019323671497,-1.0
2004-04-13,2004-04-30,-0.044334975369458074,-1.0
2004-04-14,2004-04-30,-0.030000000000000027,-1.0
2004-04-15,2004-04-23,-0.03015075376884424,-1.0
2004-04-16,2004-04-29,-0.06896551724137923,-1.0
2004-04-19,2004-04-23,-0.05970149253731338,-1.0
2004-04-20,2004-04-30,-0.06435643564356441,-1.0
2004-04-21,2004-04-30,-0.045454545454545525,-1.0
2004-04-22,2004-05-10,-0.045454545454545525,-1.0
2004-04-23,2004-04-30,-0.02577319587628868,-1.0
2004-04-26,2004-04-30,-0.060913705583756306,-1.0
